# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, IMAGE_NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
34 0.32828969140096054 0.03439383917470185 0.6960201501300303 0.6376510746165627 -0.31169902237357855 -0.3046746065272187 0.9152481739101018 1 frame_00034.png

35 0.3127515852688771 0.02972691898996068 0.6991091584304644 0.6422998838531864 -0.33549434435484293 -0.3059327284365484 0.9066838969655991 1 frame_00035.png

36 0.2968534473889729 0.02468639931390098 0.7016115761863893 0.6473096698053007 -0.36055180979619617 -0.3064052872113203 0.8900571158321049 1 frame_00036.png

37 0.2796021804366761 0.01965886278164192 0.7046519720299741 0.6518448804151628 -0.3777709907999009 -0.3050741831949662 0.8899042355285649 1 frame_00037.png

38 0.26189212820224633 0.014864365096872124 0.707555434169036 0.656168325518561 -0.39574340230026306 -0.3042522271744014 0.8892714071867932 1 frame_00038.png

39 0.24408780800083507 0.010414731993292901 0.710186100579799 0.6602638698930263 -0.41947966258377467 -0.30506563792010083 0.891849087676694 1 frame_00039.png

40 0.2259091718139187 0.006758293733948691 0.7127938586938454 0.663961058018084 -0.43841249150746103 -0.30604851121828464 0.9056469525325022 1 frame_00040.png

41 0.2081638983992775 0.003710560102518895 0.715169628344422 0.6672229206499447 -0.4551827221344354 -0.3094352820593005 0.9149574960179441 1 frame_00041.png

42 0.19115360347792254 0.0014796350450216834 0.7171204161579711 0.6702211719178657 -0.47260488735748374 -0.3183849565870939 0.9217680974676619 1 frame_00042.png

43 0.17485237254060199 0.0002898729895459849 0.7189274164252599 0.6727331816572402 -0.492057244943897 -0.3311918254569298 0.9296368929092189 1 frame_00043.png

44 0.15924929763324158 -0.00015177287249845407 0.7206096189370226 0.6748047238007108 -0.5148606171222879 -0.34933951375409145 0.9439675799629657 1 frame_00044.png

45 0.144650667078951 -0.0001205537401818802 0.7221745893762477 0.6764170551070235 -0.5439596230887933 -0.373525356764194 0.9616120886487249 1 frame_00045.png

46 0.13139382413008646 -1.6823508794467713e-05 0.722749679906141 0.6785046520791231 -0.5814122525159996 -0.40174739556333233 0.9573699517092716 1 frame_00046.png

47 0.11881158989625272 -0.00036776459986483876 0.7234205387010147 0.680107634893961 -0.624190100558134 -0.4257198607088328 0.9758426679622099 1 frame_00047.png

